Ticker,Short Name,  Market Cap  ,, Exchange ,,GICS Sector Name
AHS US Equity,AMN HEALTHCARE,"1,741,791,744",,New York,,Health Care
EXLS US Equity,EXLSERVICE HOLDI,"1,739,301,760",,NASDAQ GS,,Information Technology
ENV US Equity,ENVESTNET INC,"1,738,983,936",,New York,,Information Technology
AZZ US Equity,AZZ INC,"1,727,037,824",,New York,,Industrials
PEI US Equity,PENN REIT,"1,723,980,672",,New York,,Real Estate
TVPT US Equity,TRAVELPORT WORLD,"1,723,730,688",,New York,,Information Technology
EGBN US Equity,EAGLE BANCRP INC,"1,720,772,736",,NASDAQ CM,,Financials
STMP US Equity,STAMPS.COM INC,"1,720,093,440",,NASDAQ GS,,Information Technology
CPS US Equity,COOPER-STANDARD,"1,720,085,760",,New York,,Consumer Discretionary
SCAI US Equity,SURGICAL CARE AF,"1,719,979,904",,NASDAQ GS,,Health Care
POWI US Equity,POWER INTEGRATIO,"1,715,101,696",,NASDAQ GS,,Information Technology
WDFC US Equity,WD-40 CO,"1,713,225,216",,NASDAQ GS,,Consumer Staples
CRS US Equity,CARPENTER TECH,"1,709,749,504",,New York,,Materials
GOV US Equity,GOVERNMENT PROPE,"1,708,042,752",,NASDAQ GS,,Real Estate
PLT US Equity,PLANTRONICS INC,"1,707,044,864",,New York,,Information Technology
HYH US Equity,HALYARD HEALTH,"1,706,726,656",,New York,,Health Care
AYR US Equity,AIRCASTLE LTD,"1,706,360,704",,New York,,Industrials
AGII US Equity,ARGO GROUP INTER,"1,703,780,224",,NASDAQ GS,,Financials
ABCO US Equity,ADVISORY BOARD,"1,699,961,472",,NASDAQ GS,,Industrials
SFLY US Equity,SHUTTERFLY INC,"1,699,285,376",,NASDAQ GS,,Consumer Discretionary
NOAH US Equity,NOAH HOLDING-ADS,"1,699,214,208",,New York,,Financials
DGI US Equity,DIGITALGLOBE INC,"1,696,792,320",,New York,,Industrials
DBVT US Equity,DBV TECHNOLO-ADR,"1,693,568,128",,NASDAQ GS,,Health Care
PLCM US Equity,POLYCOM INC,"1,692,194,688",,NASDAQ GS,,Information Technology
BRC US Equity,BRADY CORP - A,"1,691,831,552",,New York,,Industrials
SBRA US Equity,SABRA HEALTH CAR,"1,679,868,416",,NASDAQ GS,,Real Estate
TWOU US Equity,2U INC,"1,677,840,896",,NASDAQ GS,,Information Technology
DDD US Equity,3D SYSTEMS CORP,"1,674,134,400",,New York,,Information Technology
CACQ US Equity,CAESARS ACQUIS-A,"1,673,808,896",,NASDAQ GS,,Consumer Discretionary
WERN US Equity,WERNER ENT,"1,670,329,600",,NASDAQ GS,,Industrials
CHS US Equity,CHICO'S FAS INC,"1,667,576,832",,New York,,Consumer Discretionary
NWN US Equity,NORTHWEST NAT GS,"1,664,859,008",,New York,,Utilities
HLI US Equity,HOULIHAN LOKEY I,"1,664,755,200",,New York,,Financials
NXST US Equity,NEXSTAR BROADC-A,"1,663,881,856",,NASDAQ GS,,Consumer Discretionary
USNA US Equity,USANA HEALTH SCI,"1,663,111,936",,New York,,Consumer Staples
AMED US Equity,AMEDISYS INC,"1,660,263,808",,NASDAQ GS,,Health Care
SMLP US Equity,SUMMIT MIDSTREAM,"1,658,711,296",,New York,,Energy
OLLI US Equity,OLLIE'S BARGAIN,"1,655,231,232",,NASDAQ GM,,Consumer Discretionary
FFG US Equity,FBL FINL GROUP-A,"1,648,148,992",,New York,,Financials
CCOI US Equity,COGENT COMMUNICA,"1,647,980,416",,NASDAQ GS,,Telecommunication Services
TGI US Equity,TRIUMPH GROUP,"1,645,867,904",,New York,,Industrials
SEMG US Equity,SEMGROUP CORP-A,"1,645,185,664",,New York,,Energy
RNG US Equity,RINGCENTRAL IN-A,"1,643,138,176",,New York,,Information Technology
TSRA US Equity,TESSERA TECHNOL,"1,641,295,616",,NASDAQ GS,,Information Technology
FET US Equity,FORUM ENERGY TEC,"1,637,892,096",,New York,,Energy
WWE US Equity,WORLD WRESTLIN-A,"1,618,877,184",,New York,,Consumer Discretionary
OMAM US Equity,OM ASSET MANAGEM,"1,612,517,248",,New York,,Financials
SOHU US Equity,SOHU.COM INC,"1,611,209,216",,NASDAQ GS,,Information Technology
FMBI US Equity,FIRST MIDWEST/IL,"1,610,064,768",,NASDAQ GS,,Financials
HTLD US Equity,HEARTLAND EXPRES,"1,603,265,024",,NASDAQ GS,,Industrials
NYRT US Equity,NEW YORK REIT IN,"1,598,755,968",,New York,,Real Estate
NWBI US Equity,NORTHWEST BANCSH,"1,595,189,248",,NASDAQ GS,,Financials
SCL US Equity,STEPAN CO,"1,593,904,768",,New York,,Materials
AXON US Equity,AXOVANT SCIENCES,"1,591,545,600",,New York,,Health Care
SEM US Equity,SELECT MEDICAL,"1,591,263,616",,New York,,Health Care
RDC US Equity,ROWAN COMPANIE-A,"1,586,572,800",,New York,,Energy
OIS US Equity,OIL STATES INTL,"1,584,963,328",,New York,,Energy
FBC US Equity,FLAGSTAR BANCORP,"1,584,133,632",,New York,,Financials
AF US Equity,ASTORIA FINL,"1,583,963,904",,New York,,Financials
BITA US Equity,BITAUTO HOLD-ADR,"1,583,256,320",,New York,,Information Technology
ALDR US Equity,ALDER BIOPHARMAC,"1,581,827,584",,NASDAQ GM,,Health Care
SWC US Equity,STILLWATER MININ,"1,578,829,184",,New York,,Materials
RMBS US Equity,RAMBUS INC,"1,578,115,328",,NASDAQ GS,,Information Technology
PCH US Equity,POTLATCH CORP,"1,577,791,616",,NASDAQ GS,,Real Estate
ETSY US Equity,ETSY INC,"1,577,595,776",,NASDAQ GS,,Consumer Discretionary
NSM US Equity,NATIONSTAR MORTG,"1,576,077,440",,New York,,Financials
LTRPB US Equity,LIBERTY TRP-B,"1,575,191,808",,NASDAQ GS,,Consumer Discretionary
LTRPA US Equity,LIBERTY TRP-A,"1,575,191,808",,NASDAQ GS,,Consumer Discretionary
GIMO US Equity,GIGAMON INC,"1,570,880,768",,New York,,Information Technology
AEL US Equity,AMER EQUITY INVT,"1,570,764,032",,New York,,Financials
LOCK US Equity,LIFELOCK INC,"1,569,436,288",,New York,,Consumer Discretionary
PLXS US Equity,PLEXUS CORP,"1,566,319,744",,NASDAQ GS,,Information Technology
FCB US Equity,FCB FINANCIAL-A,"1,564,542,464",,New York,,Financials
GEO US Equity,GEO GROUP INC/TH,"1,563,587,328",,New York,,Real Estate
FDML US Equity,FEDERAL-MOGUL HO,"1,561,935,616",,NASDAQ GS,,Consumer Discretionary
DF US Equity,DEAN FOODS CO,"1,559,798,656",,New York,,Consumer Staples
MANT US Equity,MANTECH INTL-A,"1,559,635,584",,NASDAQ GS,,Information Technology
SWHC US Equity,SMITH & WESSON H,"1,556,408,192",,NASDAQ GS,,Consumer Discretionary
ISCA US Equity,INTL SPEEDWAY-A,"1,552,998,400",,NASDAQ GS,,Consumer Discretionary
EGOV US Equity,NIC INC,"1,552,418,816",,NASDAQ GS,,Information Technology
ARLP US Equity,ALLIANCE RESOURC,"1,549,231,744",,NASDAQ GS,,Energy
KALU US Equity,KAISER ALUMINUM,"1,539,733,504",,NASDAQ GS,,Materials
AAON US Equity,AAON INC,"1,534,288,896",,NASDAQ GS,,Industrials
RPT US Equity,RAMCO-GERSHENSON,"1,532,655,104",,New York,,Real Estate
WDR US Equity,WADDELL & REED-A,"1,530,068,352",,New York,,Financials
NNI US Equity,NELNET INC-CL A,"1,528,226,688",,New York,,Financials
PLCE US Equity,CHILDREN'S PLACE,"1,523,406,592",,NASDAQ GS,,Consumer Discretionary
HCM US Equity,HUTCHISON CH-ADR,"1,521,085,440",,NASDAQ GS,,Health Care
SFNC US Equity,SIMMONS FIRST -A,"1,520,830,848",,NASDAQ GS,,Financials
SVU US Equity,SUPERVALU INC,"1,520,217,984",,New York,,Consumer Staples
NH US Equity,NANTHEALTH INC,"1,517,820,160",,NASDAQ GS,,Health Care
UCBI US Equity,UNITED COMMUNITY,"1,516,548,352",,NASDAQ GS,,Financials
CHSP US Equity,CHESAPEAKE LODGI,"1,516,361,600",,New York,,Real Estate
ASNA US Equity,ASCENA RETAIL GR,"1,512,218,496",,NASDAQ GS,,Consumer Discretionary
ZLTQ US Equity,ZELTIQ AESTHETIC,"1,508,600,192",,NASDAQ GS,,Health Care
AHGP US Equity,ALLIANCE HOLDING,"1,507,350,400",,NASDAQ GS,,Energy
REXR US Equity,REXFORD INDUSTRI,"1,506,763,264",,New York,,Real Estate
LADR US Equity,LADDER CAPITAL,"1,505,746,176",,New York,,Financials
GIII US Equity,G III APPAREL,"1,504,483,200",,NASDAQ GS,,Consumer Discretionary
EVH US Equity,EVOLENT HEALTH-A,"1,501,637,376",,New York,,Health Care
FMSA US Equity,FAIRMOUNT SANTRO,"1,500,681,216",,New York,,Energy
SITE US Equity,SITEONE LANDSCAP,"1,500,627,968",,New York,,Industrials
WNS US Equity,WNS HOLDINGS-ADR,"1,499,683,328",,New York,,Information Technology
IMPV US Equity,IMPERVA INC,"1,498,192,000",,New York,,Information Technology
NXTM US Equity,NXSTAGE MEDICAL,"1,497,202,432",,NASDAQ GS,,Health Care
EDE US Equity,EMPIRE DISTRICT,"1,494,212,480",,New York,,Utilities
RNST US Equity,RENASANT CORP,"1,492,793,088",,NASDAQ GS,,Financials
BANR US Equity,BANNER CORPORATI,"1,490,160,128",,NASDAQ GS,,Financials
CWT US Equity,CALIF WATER SRVC,"1,489,017,728",,New York,,Utilities
TOWN US Equity,TOWNE BANK,"1,488,262,016",,NASDAQ GS,,Financials
BLDR US Equity,BUILDERS FIRSTSO,"1,487,830,784",,NASDAQ GS,,Industrials
TNET US Equity,TRINET GROUP INC,"1,485,045,760",,New York,,Industrials
PRAA US Equity,PRA GROUP INC,"1,480,685,312",,NASDAQ GS,,Financials
SKYW US Equity,SKYWEST INC,"1,478,207,360",,NASDAQ GS,,Industrials
LXRX US Equity,LEXICON PHARMACE,"1,475,931,776",,NASDAQ GS,,Health Care
CMCT US Equity,CIM COMMERCIAL T,"1,473,836,928",,NASDAQ GM,,Financials
LTXB US Equity,LEGACYTEXAS FINA,"1,470,454,656",,NASDAQ GS,,Financials
SSW US Equity,SEASPAN CORP,"1,468,535,808",,New York,,Industrials
FN US Equity,FABRINET,"1,465,534,080",,New York,,Information Technology
DYN US Equity,DYNEGY INC,"1,462,587,264",,New York,,Utilities
PRLB US Equity,PROTO LABS INC,"1,460,790,400",,New York,,Industrials
HMN US Equity,HORACE MANN EDUC,"1,459,155,968",,New York,,Financials
GSM US Equity,FERROGLOBE PLC,"1,458,905,856",,NASDAQ GS,,Materials
PCRX US Equity,PACIRA PHARMACEU,"1,455,342,080",,NASDAQ GS,,Health Care
AWR US Equity,AMER STATES WATE,"1,447,715,328",,New York,,Utilities
BFS US Equity,SAUL CENTERS INC,"1,447,709,952",,New York,,Real Estate
MC US Equity,MOELIS & CO-CL A,"1,447,668,992",,New York,,Financials
SSP US Equity,EW SCRIPPS-A,"1,445,182,976",,New York,,Consumer Discretionary
CEQP US Equity,CRESTWOOD EQUITY,"1,443,920,384",,New York,,Energy
HUBG US Equity,HUB GROUP-A,"1,443,250,048",,NASDAQ GS,,Industrials
CSGS US Equity,CSG SYSTEMS INTL,"1,442,664,832",,NASDAQ GS,,Information Technology
MTH US Equity,MERITAGE HOMES C,"1,439,449,088",,New York,,Consumer Discretionary
IOSP US Equity,INNOSPEC INC,"1,437,486,720",,NASDAQ GS,,Materials
PRGS US Equity,PROGRESS SOFTWAR,"1,434,910,080",,NASDAQ GS,,Information Technology
KFY US Equity,KORN/FERRY INTL,"1,434,430,464",,New York,,Industrials
DIN US Equity,DINEEQUITY INC,"1,434,060,928",,New York,,Consumer Discretionary
PFS US Equity,PROVIDENT FINANC,"1,433,185,536",,New York,,Financials
COKE US Equity,COCA-COLA BOTTLI,"1,432,641,664",,NASDAQ GS,,Consumer Staples
AMWD US Equity,AMER WOODMARK CO,"1,431,172,736",,NASDAQ GS,,Industrials
GNL US Equity,GLOBAL NET LEASE,"1,427,863,808",,New York,,Real Estate
ATU US Equity,ACTUANT CORP-A,"1,427,833,984",,New York,,Industrials
MYGN US Equity,MYRIAD GENETICS,"1,427,630,592",,NASDAQ GS,,Health Care
JOE US Equity,ST JOE CO,"1,425,895,424",,New York,,Real Estate
SHLD US Equity,SEARS HOLDINGS,"1,425,283,200",,NASDAQ GS,,Consumer Discretionary
SPWR US Equity,SUNPOWER CORP,"1,424,333,312",,NASDAQ GS,,Information Technology
NSP US Equity,INSPERITY INC,"1,424,083,328",,New York,,Industrials
TIME US Equity,TIME INC,"1,423,426,048",,New York,,Consumer Discretionary
VNOM US Equity,VIPER ENERGY PAR,"1,421,719,808",,NASDAQ GS,,Energy
FWRD US Equity,FORWARD AIR CORP,"1,419,933,696",,NASDAQ GS,,Industrials
SRG US Equity,SERITAGE GROWT-A,"1,418,759,680",,New York,,Real Estate
GNC US Equity,GNC HOLDINGS INC,"1,418,252,544",,New York,,Consumer Discretionary
TPL US Equity,TEXAS PAC LAND,"1,416,987,136",,New York,,Financials
WETF US Equity,WISDOMTREE INVES,"1,416,341,248",,NASDAQ GS,,Financials
NE US Equity,NOBLE CORP PLC,"1,415,529,600",,New York,,Energy
DV US Equity,DEVRY EDUCATION,"1,412,941,696",,New York,,Consumer Discretionary
CSTE US Equity,CAESARSTONE LTD,"1,412,888,704",,NASDAQ GS,,Industrials
NSR US Equity,NEUSTAR INC-CL A,"1,412,445,440",,New York,,Information Technology
CPPL US Equity,COLUMBIA PIPELIN,"1,410,174,592",,New York,,Energy
WMK US Equity,WEIS MARKETS INC,"1,409,478,400",,New York,,Consumer Staples
SCHL US Equity,SCHOLASTIC CORP,"1,407,886,592",,NASDAQ GS,,Consumer Discretionary
OMCL US Equity,OMNICELL INC,"1,405,972,096",,NASDAQ GS,,Health Care
INDB US Equity,INDEP BANK/MA,"1,403,845,504",,NASDAQ GS,,Financials
SFL US Equity,SHIP FINANCE,"1,403,503,616",,New York,,Energy
NBTB US Equity,NBT BANCORP INC,"1,398,452,608",,NASDAQ GS,,Financials
GCI US Equity,GANNETT CO INC,"1,397,312,128",,New York,,Consumer Discretionary
BOFI US Equity,BOFI HOLDING INC,"1,396,371,456",,NASDAQ GS,,Financials
APOG US Equity,APOGEE ENTERPR,"1,396,332,288",,NASDAQ GS,,Industrials
SFBS US Equity,SERVISFIRST BANC,"1,395,028,480",,NASDAQ GS,,Financials
BSFT US Equity,BROADSOFT INC,"1,394,451,456",,NASDAQ GS,,Information Technology
AIN US Equity,ALBANY INTL CORP,"1,393,139,968",,New York,,Industrials
NAVG US Equity,NAVIGATORS GROUP,"1,393,090,176",,NASDAQ GS,,Financials
CBM US Equity,CAMBREX CORP,"1,391,012,608",,New York,,Health Care
FIBK US Equity,FIRST INTER/MT-A,"1,387,132,672",,NASDAQ GS,,Financials
TASR US Equity,TASER INTL,"1,386,778,240",,NASDAQ GS,,Industrials
HURN US Equity,HURON CONSULTING,"1,384,416,768",,NASDAQ GS,,Industrials
AGIO US Equity,AGIOS PHARMACEUT,"1,382,985,472",,NASDAQ GS,,Health Care
GLOB US Equity,GLOBANT SA,"1,382,294,656",,New York,,Information Technology
TBPH US Equity,THERAVANCE B,"1,380,525,824",,NASDAQ GM,,Health Care
ORBK US Equity,ORBOTECH LTD,"1,379,313,152",,NASDAQ GS,,Information Technology
RH US Equity,RESTORATION HARD,"1,375,749,120",,New York,,Consumer Discretionary
BMCH US Equity,BMC STOCK HOLDIN,"1,375,043,968",,NASDAQ GS,,Industrials
UVV US Equity,UNIVERSAL CORP,"1,374,670,336",,New York,,Consumer Staples
CVT US Equity,CVENT INC,"1,374,515,328",,New York,,Information Technology
MGLN US Equity,MAGELLAN HEALTH,"1,370,415,872",,NASDAQ GS,,Health Care
AINV US Equity,APOLLO INV CORP,"1,370,360,960",,NASDAQ GS,,Financials
CBF US Equity,CAPITAL BANK FIN,"1,370,255,744",,NASDAQ GS,,Financials
QUAD US Equity,QUAD GRAPHICS IN,"1,367,511,552",,New York,,Industrials
IIVI US Equity,II-VI INC,"1,367,370,112",,NASDAQ GS,,Information Technology
AIRM US Equity,AIR METHODS CORP,"1,363,074,944",,NASDAQ GS,,Health Care
MRC US Equity,MRC GLOBAL INC,"1,362,066,432",,New York,,Industrials
WAIR US Equity,WESCO AIRCRAFT H,"1,360,774,528",,New York,,Industrials
TTEC US Equity,TELETECH HLDGS,"1,359,188,352",,NASDAQ GS,,Information Technology
FGL US Equity,FIDELITY & GUARA,"1,359,038,720",,New York,,Financials
ASTE US Equity,ASTEC INDUSTRIES,"1,356,443,776",,NASDAQ GS,,Industrials
TPRE US Equity,THIRD POINT REIN,"1,356,205,056",,New York,,Financials
NP US Equity,NEENAH PAPER INC,"1,354,649,344",,New York,,Materials
FOSL US Equity,FOSSIL GROUP INC,"1,353,890,048",,NASDAQ GS,,Consumer Discretionary
YDKN US Equity,YADKIN FINANCIAL,"1,352,851,840",,New York,,Financials
OTTR US Equity,OTTER TAIL CORP,"1,352,756,224",,NASDAQ GS,,Utilities
FFBC US Equity,FIRST FIN BANCRP,"1,352,695,680",,NASDAQ GS,,Financials
MINI US Equity,MOBILE MINI,"1,352,278,656",,NASDAQ GS,,Industrials
CYS US Equity,CYS INVESTMENTS,"1,349,104,896",,New York,,Financials
ININ US Equity,INTERACTIVE INT,"1,344,528,768",,NASDAQ GS,,Information Technology
KWR US Equity,QUAKER CHEMICAL,"1,344,452,992",,New York,,Materials
GES US Equity,GUESS? INC,"1,342,424,704",,New York,,Consumer Discretionary
BABY US Equity,NATUS MEDICAL,"1,339,120,128",,NASDAQ GS,,Health Care
CHRS US Equity,COHERUS BIOSCIEN,"1,336,563,328",,NASDAQ GM,,Health Care
AAAP US Equity,ADVANCED ACC-ADR,"1,335,848,960",,NASDAQ GS,,Health Care
OB US Equity,ONEBEACON INS-A,"1,334,073,216",,New York,,Financials
BLD US Equity,TOPBUILD COR,"1,334,023,424",,New York,,Consumer Discretionary
AXL US Equity,AMER AXLE & MFG,"1,330,146,816",,New York,,Consumer Discretionary
SONC US Equity,SONIC CORP,"1,328,868,352",,NASDAQ GS,,Consumer Discretionary
HW US Equity,HEADWATERS INC,"1,317,658,240",,New York,,Materials
EXPO US Equity,EXPONENT INC,"1,317,409,792",,NASDAQ GS,,Industrials
LZB US Equity,LA-Z-BOY INC,"1,315,763,328",,New York,,Consumer Discretionary
BNCN US Equity,BNC BANCORP,"1,314,776,704",,NASDAQ CM,,Financials
MSGN US Equity,MSG NETWORKS- A,"1,310,001,024",,New York,,Consumer Discretionary
CLF US Equity,CLIFFS NATURAL R,"1,308,242,560",,New York,,Materials
WABC US Equity,WESTAMERICA BANC,"1,306,191,872",,NASDAQ GS,,Financials
LQ US Equity,LA QUINTA HOLDIN,"1,304,617,984",,New York,,Consumer Discretionary
MEI US Equity,METHODE ELEC,"1,304,456,192",,New York,,Information Technology
GPI US Equity,GROUP 1 AUTOMOTI,"1,300,676,608",,New York,,Consumer Discretionary
OSIS US Equity,OSI SYSTEMS INC,"1,296,048,512",,NASDAQ GS,,Information Technology
CUB US Equity,CUBIC CORP,"1,295,868,416",,New York,,Industrials
KBH US Equity,KB HOME,"1,294,020,480",,New York,,Consumer Discretionary
BLOX US Equity,INFOBLOX INC,"1,293,943,424",,New York,,Information Technology
KNL US Equity,KNOLL INC,"1,288,742,784",,New York,,Industrials
SRPT US Equity,SAREPTA THERAPEU,"1,288,018,432",,NASDAQ GS,,Health Care
DEPO US Equity,DEPOMED INC,"1,284,391,552",,NASDAQ GS,,Health Care
YRD US Equity,YIRENDAI LTD-ADR,"1,278,809,984",,New York,,Information Technology
AJRD US Equity,AEROJET ROCKETDY,"1,277,856,000",,New York,,Industrials
ALRM US Equity,ALARM.COM HOLDIN,"1,277,725,184",,NASDAQ GS,,Information Technology
HALO US Equity,HALOZYME THERAPE,"1,274,728,704",,NASDAQ GS,,Health Care
DNR US Equity,DENBURY RESOURCE,"1,274,645,504",,New York,,Energy
SYKE US Equity,SYKES ENTERPRISE,"1,274,067,968",,NASDAQ GS,,Information Technology
CYOU US Equity,CHANGYOU.COM-ADR,"1,273,984,256",,NASDAQ GS,,Information Technology
MXL US Equity,MAXLINEAR-CLS A,"1,272,779,264",,New York,,Information Technology
SHAK US Equity,SHAKE SHACK IN-A,"1,272,631,168",,New York,,Consumer Discretionary
MDC US Equity,MDC HOLDINGS INC,"1,268,509,056",,New York,,Consumer Discretionary
BETR US Equity,AMPLIFY SNACK BR,"1,267,830,016",,New York,,Consumer Staples
INFN US Equity,INFINERA CORP,"1,267,219,712",,NASDAQ GS,,Information Technology
EVTC US Equity,EVERTEC INC,"1,261,478,272",,New York,,Information Technology
AVG US Equity,AVG TECHNOLOGIES,"1,261,163,904",,New York,,Information Technology
SHEN US Equity,SHENANDOAH TELEC,"1,260,985,600",,NASDAQ GS,,Telecommunication Services
MDR US Equity,MCDERMOTT INTL,"1,260,595,456",,New York,,Energy
CENT US Equity,CENTRAL GARDEN,"1,260,487,808",,NASDAQ GS,,Consumer Staples
CENTA US Equity,CENTRAL GARDEN-A,"1,260,487,808",,NASDAQ GS,,Consumer Staples
AGRO US Equity,ADECOAGRO SA,"1,260,122,368",,New York,,Consumer Staples
PZE US Equity,PETROBRAS AR-ADR,"1,260,003,712",,New York,,Energy
KCG US Equity,KCG HOLDINGS-A,"1,259,894,144",,New York,,Financials
VCO US Equity,VINA CONCHA-ADR,"1,259,452,160",,New York,,Consumer Staples
WMS US Equity,ADVANCED DRAINAG,"1,257,711,872",,New York,,Industrials
VG US Equity,VONAGE HOLDINGS,"1,257,450,368",,New York,,Telecommunication Services
QLYS US Equity,QUALYS INC,"1,256,821,760",,NASDAQ GS,,Information Technology
WSBC US Equity,WESBANCO INC,"1,256,484,096",,NASDAQ GS,,Financials
FLOW US Equity,SPX FLOW INC,"1,255,785,216",,New York,,Industrials
PFSI US Equity,PENNYMAC FINAN-A,"1,255,490,816",,New York,,Financials
NEP US Equity,NEXTERA ENERGY P,"1,251,330,944",,New York,,Utilities
TRNO US Equity,TERRENO REALTY C,"1,250,825,984",,New York,,Real Estate
KN US Equity,KNOWLES CORP,"1,250,562,560",,New York,,Information Technology
CUDA US Equity,BARRACUDA NETWOR,"1,248,965,120",,New York,,Information Technology
FCPT US Equity,FOUR CORNERS PRO,"1,248,620,672",,New York,,Real Estate
OCLR US Equity,OCLARO INC,"1,240,525,824",,NASDAQ GS,,Information Technology
FPRX US Equity,FIVE PRIME THERA,"1,238,919,936",,NASDAQ GS,,Health Care
IRCP US Equity,IRSA PROPIEDADES,"1,238,088,064",,NASDAQ GS,,Real Estate
KANG US Equity,IKANG HEALTH-ADR,"1,237,327,616",,NASDAQ GS,,Health Care
CNSL US Equity,CONSOLIDATED COM,"1,235,475,200",,NASDAQ GS,,Telecommunication Services
KAMN US Equity,KAMAN CORP,"1,235,103,360",,New York,,Industrials
INVA US Equity,INNOVIVA INC,"1,233,239,424",,NASDAQ GS,,Health Care
THRM US Equity,GENTHERM INC,"1,232,275,200",,NASDAQ GS,,Consumer Discretionary
SPTN US Equity,SPARTANNASH CO,"1,231,202,176",,NASDAQ GS,,Consumer Staples
ABCB US Equity,AMERIS BANCORP,"1,229,276,800",,NASDAQ GS,,Financials
KRNY US Equity,KEARNY FINANCIAL,"1,229,117,824",,NASDAQ GS,,Financials
HOLI US Equity,HOLLYSYS AUTOMAT,"1,226,696,064",,NASDAQ GS,,Information Technology
CYH US Equity,COMMUNITY HEALTH,"1,226,142,720",,New York,,Health Care
SWM US Equity,SCHWEITZER-MAUDU,"1,225,887,872",,New York,,Materials
CYNO US Equity,CYNOSURE INC-A,"1,224,314,752",,NASDAQ GS,,Health Care
ABG US Equity,ASBURY AUTO GRP,"1,223,001,856",,New York,,Consumer Discretionary
CCMP US Equity,CABOT MICROELEC,"1,221,364,352",,NASDAQ GS,,Information Technology
MEDP US Equity,MEDPACE HOLDINGS,"1,217,012,864",,NASDAQ GS,,Health Care
INN US Equity,SUMMIT HOTEL PRO,"1,216,614,656",,New York,,Real Estate
CVI US Equity,CVR ENERGY INC,"1,215,634,688",,New York,,Energy
SCSS US Equity,SELECT COMFORT C,"1,210,229,120",,NASDAQ GS,,Consumer Discretionary
OPB US Equity,OPUS BANK,"1,209,844,352",,NASDAQ GS,,Financials
EGHT US Equity,8X8 INC,"1,208,898,048",,NASDAQ GS,,Information Technology
ROCK US Equity,GIBRALTAR INDUST,"1,208,142,848",,NASDAQ GS,,Industrials
UBSH US Equity,UNION BANKSHARES,"1,207,606,656",,NASDAQ GS,,Financials
WNRL US Equity,WESTERN REFINING,"1,206,795,648",,New York,,Energy
BNFT US Equity,BENEFITFOCUS INC,"1,205,670,144",,NASDAQ GM,,Information Technology
BKE US Equity,THE BUCKLE INC,"1,201,962,496",,New York,,Consumer Discretionary
TOUR US Equity,TUNIU CORP-ADR,"1,197,282,688",,NASDAQ GM,,Consumer Discretionary
BHE US Equity,BENCHMARK ELECTR,"1,195,378,560",,New York,,Information Technology
